"","Country","Year","LifeExpectancy","GDPPerCapita","FemaleUnemploymentRate","ElectricityPerCapita","ChildrenPerWoman","ChildMortalityRate","LaborRate","NumCode","PopulationInMillions"
"7231","Tajikistan",1984,NA,4592.660973,NA,NA,5.51,125,78.59999847,762,4.429847
"7232","Tajikistan",1985,NA,4473.02183,NA,NA,5.486,121.6,78.19999695,762,4.566786
"7233","Tajikistan",1986,NA,4495.895797,NA,NA,5.453,117.5,78.19999695,762,4.713454
"7234","Tajikistan",1987,NA,4397.767489,NA,NA,5.408,113.2,78.80000305,762,4.867754
"7235","Tajikistan",1988,NA,4339.367075,NA,NA,5.347,109.6,77.40000153,762,5.023022
"7236","Tajikistan",1989,NA,4268.198171,NA,NA,5.27,107.8,78.69999695,762,5.170285
"7237","Tajikistan",1990,65,4030.105735,NA,3350.017349,5.175,108.2,79.19999695,762,5.303152
"7238","Tajikistan",1991,64.8,3587.589553,48.90000153,3190.185091,5.067,110.9,61.90000153,762,5.418785
"7239","Tajikistan",1992,62.6,2376.911117,47.20000076,2979.066329,4.95,115.5,59.29999924,762,5.519021
"7240","Tajikistan",1993,58.8,1960.849746,45.90000153,2558.931719,4.83,119.6,57.29999924,762,5.607922
"7241","Tajikistan",1994,63.7,1519.520934,43.79999924,2512.182577,4.709,121.2,53.79999924,762,5.691845
"7242","Tajikistan",1995,63.6,1309.875721,42.5,2396.993256,4.587,119.7,51.59999847,762,5.775404
"7243","Tajikistan",1996,63.8,1072.929313,40.40000153,2322.789831,4.462,116.2,48.40000153,762,5.860334
"7244","Tajikistan",1997,64.5,1071.968554,40.70000076,2046.763976,4.334,111.5,48.09999847,762,5.945181
"7245","Tajikistan",1998,65,1107.841283,41.5,2091.159173,4.203,105.9,48.90000153,762,6.027676
"7246","Tajikistan",1999,65.7,1126.403908,41.79999924,2196.676731,4.075,99.9,49.5,762,6.104268
"7247","Tajikistan",2000,66.3,1194.883031,42.79999924,2172.109576,3.954,93.5,50.5,762,6.172807
"7248","Tajikistan",2001,66.9,1289.149809,44.40000153,2153.167105,3.848,87.1,52.59999847,762,6.232587
"7249","Tajikistan",2002,67.4,1382.022289,44.90000153,2148.14905,3.76,80.8,53.5,762,6.285809
"7250","Tajikistan",2003,68,1490.995549,46,2142.547892,3.695,74.9,55,762,6.336724
"7251","Tajikistan",2004,68.4,1614.316178,46.59999847,2159.686875,3.653,69.8,55.90000153,762,6.39112
"7252","Tajikistan",2005,68.8,1685.840176,46.90000153,2144.393155,3.636,65.4,56.70000076,762,6.45324
"7253","Tajikistan",2006,69,1767.190369,47.5,2127.967961,3.642,61.8,57.5,762,6.524634
"7254","Tajikistan",2007,69.2,1864.850626,50.09999847,2059.056184,3.667,58.9,61.29999924,762,6.604426
"7255","Tajikistan",2008,69.5,1969.114958,NA,1947.011595,3.703,56.6,NA,762,6.691416
"7256","Tajikistan",2009,69.7,2003.536196,NA,1807.208855,3.743,54.5,NA,762,6.78339
"7257","Tajikistan",2010,69.9,2109.501578,NA,1807.710854,3.78,52.7,NA,762,6.878637
"7258","Tajikistan",2011,70.2,2212.06486,NA,1713.788492,3.807,51,NA,762,6.976958
"7259","Tajikistan",2012,70.4,2329.037033,NA,NA,3.819,49.3,NA,762,7.078755
"7260","Tajikistan",2013,70.6,2450.011675,NA,NA,3.815,47.7,NA,762,7.183529
"7261","Tanzania",1970,46.714,1103.113352,NA,NA,6.771,214.2,NA,834,13.604523
"7262","Tanzania",1971,47.115,1114.714464,NA,30.18957128,6.765,210.7,NA,834,14.04448
"7263","Tanzania",1972,47.543,1151.435943,NA,31.98910385,6.761,207.1,NA,834,14.504837
"7264","Tanzania",1973,47.993,1150.016516,NA,33.57127559,6.758,203.2,NA,834,14.982938
"7265","Tanzania",1974,48.452,1140.626216,NA,33.7963891,6.755,199.3,NA,834,15.474884
"7266","Tanzania",1975,48.904,1165.048701,NA,34.23412902,6.751,195.1,NA,834,15.97799
"7267","Tanzania",1976,49.329,1212.41744,NA,34.8658269,6.743,190.8,NA,834,16.491445
"7268","Tanzania",1977,49.712,1209.897706,NA,34.90605072,6.73,186.4,NA,834,17.016577
"7269","Tanzania",1978,50.042,1208.41452,NA,34.23295761,6.711,182.4,NA,834,17.55545
"7270","Tanzania",1979,50.313,1187.735587,NA,36.66077941,6.685,179.4,NA,834,18.111097
"7271","Tanzania",1980,50.531,1163.171038,NA,36.60336212,6.653,177.6,91.09999847,834,18.685789
"7272","Tanzania",1981,NA,1116.931887,NA,37.54755354,6.618,176.8,91.09999847,834,19.281182
"7273","Tanzania",1982,NA,1098.963734,NA,35.53115024,6.58,176.8,91.09999847,834,19.897071
"7274","Tanzania",1983,NA,1062.262092,NA,33.70235792,6.542,177.3,91.09999847,834,20.53176
"7275","Tanzania",1984,NA,1057.062032,NA,34.31884597,6.504,177.3,91.09999847,834,21.1826
"7276","Tanzania",1985,NA,1024.115228,NA,36.01854896,6.465,176.7,91,834,21.84829
"7277","Tanzania",1986,NA,1026.668726,NA,40.35065205,6.424,175.5,91,834,22.525148
"7278","Tanzania",1987,NA,1045.639152,NA,40.7434131,6.379,173.4,91,834,23.21506
"7279","Tanzania",1988,NA,1056.809625,NA,44.33177701,6.328,171.1,90.90000153,834,23.928658
"7280","Tanzania",1989,NA,1061.526006,NA,46.62601251,6.273,168.9,90.90000153,834,24.680404
"7281","Tanzania",1990,57.2,1069.505255,NA,51.12848773,6.213,167,90.80000305,834,25.478979
"7282","Tanzania",1991,56.8,1061.744175,85.5,54.21946879,6.148,165.5,90.69999695,834,26.331511
"7283","Tanzania",1992,56.4,1037.921357,85.09999847,52.90772368,6.081,164.3,90.59999847,834,27.230502
"7284","Tanzania",1993,55.9,1016.432008,84.80000305,51.9230438,6.013,163.2,90.40000153,834,28.152305
"7285","Tanzania",1994,55.5,994.198254,84.5,49.33373144,5.946,161.7,90.30000305,834,29.064223
"7286","Tanzania",1995,55.1,998.122136,84.19999695,56.9724417,5.883,159.5,90.09999847,834,29.943732
"7287","Tanzania",1996,54.8,1022.737406,83.69999695,61.59753399,5.828,156.3,89.90000153,834,30.783155
"7288","Tanzania",1997,54.6,992.0438919,83.80000305,56.70226647,5.78,152.1,89.69999695,834,31.59245
"7289","Tanzania",1998,54.5,1003.26961,83.59999847,60.47253884,5.741,146.5,89.5,834,32.388671
"7290","Tanzania",1999,54.5,1013.311102,83.5,56.20332017,5.711,139.6,89.30000305,834,33.197305
"7291","Tanzania",2000,54.8,1038.615639,82.90000153,58.20018229,5.689,131.5,89.09999847,834,34.038161
"7292","Tanzania",2001,55.1,1078.027635,82.19999695,60.3231406,5.675,122.7,88.80000305,834,34.917073
"7293","Tanzania",2002,55.6,1130.178218,81.30000305,62.75397451,5.666,113.8,88.69999695,834,35.832494
"7294","Tanzania",2003,56.2,1168.871439,80.30000305,55.24902307,5.659,105.4,88.69999695,834,36.788281
"7295","Tanzania",2004,56.7,1222.454422,79,54.91837326,5.651,97.5,88.59999847,834,37.786946
"7296","Tanzania",2005,57.2,1279.673482,77.5,68.12728825,5.638,90.1,88.5,834,38.831024
"7297","Tanzania",2006,57.9,1328.50989,76.09999847,67.39714118,5.616,83.4,88.5,834,39.923609
"7298","Tanzania",2007,58.7,1383.800654,76.09999847,80.10760197,5.585,77.1,88.59999847,834,41.068185
"7299","Tanzania",2008,59.7,1444.52116,NA,83.43999439,5.543,71.2,NA,834,42.267667
"7300","Tanzania",2009,60.3,1487.276844,NA,81.34785001,5.49,66.2,NA,834,43.524738
"7301","Tanzania",2010,60.9,1545.28671,NA,91.47643726,5.428,61.4,NA,834,44.841226
"7302","Tanzania",2011,61.4,1595.921741,NA,92.15912455,5.359,57.2,NA,834,46.218486
"7303","Tanzania",2012,61.6,1666.739673,NA,NA,5.287,53.9,NA,834,47.656367
"7304","Tanzania",2013,62.2,1730.882872,NA,NA,5.214,51.8,NA,834,49.153002
"7305","Thailand",1970,59.519,2369.907795,NA,NA,5.595,99.4,NA,764,36.915397
"7306","Thailand",1971,59.983,2412.440718,NA,120.339413,5.397,94.7,NA,764,38.004462
"7307","Thailand",1972,60.455,2445.464085,NA,140.2537471,5.181,90.1,NA,764,39.109571
"7308","Thailand",1973,60.924,2620.774663,NA,161.4699286,4.953,85.6,NA,764,40.219377
"7309","Thailand",1974,61.391,2671.671068,NA,165.7632059,4.721,81.4,NA,764,41.31938
"7310","Thailand",1975,61.85,2739.812096,NA,183.8301038,4.488,77.4,NA,764,42.398941
"7311","Thailand",1976,62.299,2925.355442,NA,206.7426169,4.257,73.6,NA,764,43.453204
"7312","Thailand",1977,62.743,3146.309111,NA,233.6043375,4.03,70.2,NA,764,44.483729
"7313","Thailand",1978,63.192,3387.342739,NA,261.7357524,3.808,66.9,NA,764,45.494423
"7314","Thailand",1979,63.657,3491.425693,NA,278.7190485,3.594,63.8,NA,764,46.492281
"7315","Thailand",1980,64.169,3572.839311,NA,290.6111631,3.392,60.9,81.69999695,764,47.482643
"7316","Thailand",1981,NA,3711.98995,NA,299.1127983,3.202,58.1,82.09999847,764,48.460289
"7317","Thailand",1982,NA,3839.340516,NA,320.5649513,3.024,55.5,82.5,764,49.422519
"7318","Thailand",1983,NA,3983.007303,NA,349.1058212,2.859,53,82.19999695,764,50.379788
"7319","Thailand",1984,NA,4142.15192,NA,380.815257,2.707,50.6,81.90000153,764,51.346204
"7320","Thailand",1985,NA,4266.419222,NA,405.8469872,2.571,48.2,81.80000305,764,52.328663
"7321","Thailand",1986,NA,4434.486975,NA,434.8224996,2.451,45.9,81.80000305,764,53.339762
"7322","Thailand",1987,NA,4784.944352,NA,483.1177167,2.346,43.6,81.69999695,764,54.368583
"7323","Thailand",1988,NA,5342.710847,NA,537.8776498,2.256,41.4,81.69999695,764,55.370526
"7324","Thailand",1989,NA,5910.088816,NA,614.2747626,2.179,39.2,82.19999695,764,56.284973
"7325","Thailand",1990,71.7,6480.675429,NA,709.244726,2.113,37.1,81.40000153,764,57.072058
"7326","Thailand",1991,71.7,6943.058162,71.40000153,792.7522235,2.055,35.1,79.80000305,764,57.711519
"7327","Thailand",1992,71.5,7406.690394,69.90000153,895.7007181,2.003,33.2,78.19999695,764,58.225969
"7328","Thailand",1993,71.4,7925.04923,67.30000305,1013.180525,1.956,31.5,76.5,764,58.671177
"7329","Thailand",1994,71.1,8530.102038,64.59999847,1113.604461,1.911,29.9,74.69999695,764,59.12669
"7330","Thailand",1995,70.9,9199.813768,66.09999847,1257.935336,1.867,28.4,75.09999847,764,59.650157
"7331","Thailand",1996,70.8,9627.530406,67.40000153,1393.217329,1.824,27.1,75.40000153,764,60.258113
"7332","Thailand",1997,70.9,9389.117694,67.80000305,1425.101468,1.784,25.9,75.40000153,764,60.933752
"7333","Thailand",1998,70.9,8316.333424,64.90000153,1374.299169,1.745,24.7,74.59999847,764,61.660383
"7334","Thailand",1999,71.1,8608.600294,64.09999847,1373.234079,1.709,23.6,73.40000153,764,62.408639
"7335","Thailand",2000,71.3,8949.194064,65.09999847,1462.22424,1.676,22.5,73.69999695,764,63.155029
"7336","Thailand",2001,71.5,9073.999012,64.80000305,1515.972885,1.644,21.5,73.90000153,764,63.898879
"7337","Thailand",2002,71.8,9486.274783,65.30000305,1624.443686,1.615,20.5,73.69999695,764,64.642931
"7338","Thailand",2003,72,10063.51527,65.5,1715.255865,1.588,19.5,73.5,764,65.370277
"7339","Thailand",2004,72,10620.23775,65.40000153,1824.654234,1.563,18.6,73.5,764,66.060383
"7340","Thailand",2005,72.8,11019.644,65.90000153,1910.615927,1.539,17.8,73.59999847,764,66.698483
"7341","Thailand",2006,73.3,11505.17028,65.09999847,2003.082359,1.517,17,73,764,67.276383
"7342","Thailand",2007,73.7,12045.35465,65,2083.556337,1.496,16.3,72.80000305,764,67.796451
"7343","Thailand",2008,74.1,12276.1492,NA,2116.435452,1.477,15.6,NA,764,68.267982
"7344","Thailand",2009,74.4,11964.5902,NA,2119.759342,1.459,15,NA,764,68.706122
"7345","Thailand",2010,74.6,12827.76249,NA,2335.295052,1.443,14.5,NA,764,69.122234
"7346","Thailand",2011,74.7,12798.02839,NA,2315.98821,1.427,14,NA,764,69.518555
"7347","Thailand",2012,74.8,13566.75585,NA,NA,1.412,13.5,NA,764,69.892142
"7348","Thailand",2013,74.9,13887.44525,NA,NA,1.399,13.1,NA,764,70.243267
"7349","Timor-Leste",1970,39.518,748.5764954,NA,NA,5.917,239.79,NA,626,0.604382
"7350","Timor-Leste",1971,39.563,749.7539296,NA,NA,5.751,236.66,NA,626,0.620126
"7351","Timor-Leste",1972,39.074,750.9313639,NA,NA,5.541,238.59,NA,626,0.63759
"7352","Timor-Leste",1973,38.065,752.1087982,NA,NA,5.298,244.84,NA,626,0.653351
"7353","Timor-Leste",1974,36.648,773.9540839,NA,NA,5.037,NA,NA,626,0.662785
"7354","Timor-Leste",1975,35.08,795.7993696,NA,NA,4.794,NA,NA,626,0.662962
"7355","Timor-Leste",1976,33.702,817.6446553,NA,NA,4.611,NA,NA,626,0.652072
"7356","Timor-Leste",1977,32.814,839.4899409,NA,NA,4.514,NA,NA,626,0.632134
"7357","Timor-Leste",1978,32.615,861.3352266,NA,NA,4.513,NA,NA,626,0.608743
"7358","Timor-Leste",1979,33.162,883.1805123,NA,NA,4.606,NA,NA,626,0.589744
"7359","Timor-Leste",1980,34.402,905.025798,NA,NA,4.767,NA,69.09999847,626,0.580707
"7360","Timor-Leste",1981,NA,926.8710836,NA,NA,4.956,NA,69.09999847,626,0.583764
"7361","Timor-Leste",1982,NA,948.7163693,NA,NA,5.13,NA,68.90000153,626,0.597067
"7362","Timor-Leste",1983,NA,970.561655,NA,NA,5.256,232.3,68.59999847,626,0.617347
"7363","Timor-Leste",1984,NA,992.4069406,NA,NA,5.324,222.4,68.19999695,626,0.639513
"7364","Timor-Leste",1985,NA,1014.252226,NA,NA,5.336,213.2,68,626,0.659846
"7365","Timor-Leste",1986,NA,1036.097512,NA,NA,5.308,204.3,67.69999695,626,0.677073
"7366","Timor-Leste",1987,NA,1057.942798,NA,NA,5.271,195.9,67.40000153,626,0.692306
"7367","Timor-Leste",1988,NA,1079.788083,NA,NA,5.256,187.8,67.19999695,626,0.706986
"7368","Timor-Leste",1989,NA,1101.633369,NA,NA,5.273,179.8,67,626,0.723453
"7369","Timor-Leste",1990,59,1123.478655,NA,NA,5.34,172.1,66.80000305,626,0.743145
"7370","Timor-Leste",1991,59.5,1204.053783,49.20000076,NA,5.469,164.6,66.80000305,626,0.767267
"7371","Timor-Leste",1992,60.1,1282.844464,49.09999847,NA,5.651,157.5,66.80000305,626,0.794561
"7372","Timor-Leste",1993,60.8,1366.874305,49.20000076,NA,5.874,150.5,66.90000153,626,0.821141
"7373","Timor-Leste",1994,61.5,1465.932805,49.40000153,NA,6.125,143.8,67.09999847,626,0.841687
"7374","Timor-Leste",1995,62,1586.418768,49.70000076,NA,6.384,137.2,67.19999695,626,0.852817
"7375","Timor-Leste",1996,62.5,1765.15382,50.09999847,NA,6.627,130.7,67.40000153,626,0.85228
"7376","Timor-Leste",1997,62.9,1869.211723,50.59999847,NA,6.832,124.5,67.40000153,626,0.842341
"7377","Timor-Leste",1998,63.2,1866.016448,51.09999847,NA,6.986,118.4,67.5,626,0.829617
"7378","Timor-Leste",1999,63.3,1215.510218,51.70000076,NA,7.079,112.4,67.59999847,626,0.823386
"7379","Timor-Leste",2000,63.6,1372.872506,52.20000076,NA,7.112,106.6,67.80000305,626,0.830089
"7380","Timor-Leste",2001,64.4,1564.689646,52.5,NA,7.092,101,68.09999847,626,0.852522
"7381","Timor-Leste",2002,65.1,1414.436083,52.79999924,NA,7.037,95.5,68.5,626,0.888099
"7382","Timor-Leste",2003,65.7,1333.260375,53,NA,6.965,90.1,68.80000305,626,0.931324
"7383","Timor-Leste",2004,66.4,1291.866066,53.09999847,NA,6.881,85,69,626,0.974024
"7384","Timor-Leste",2005,67,1353.774947,53.20000076,NA,6.79,80.2,69.19999695,626,1.010367
"7385","Timor-Leste",2006,67.6,1270.315413,53.29999924,NA,6.695,75.5,69.30000305,626,1.038572
"7386","Timor-Leste",2007,68.1,1375.060406,54.70000076,NA,6.591,71.4,70.5,626,1.06077
"7387","Timor-Leste",2008,68.7,1529.667412,NA,NA,6.479,67.7,NA,626,1.079749
"7388","Timor-Leste",2009,69.3,1674.97054,NA,NA,6.36,64.4,NA,626,1.099887
"7389","Timor-Leste",2010,69.8,1781.909176,NA,NA,6.237,61.6,NA,626,1.124355
"7390","Timor-Leste",2011,70.4,1939.614423,NA,NA,6.111,59,NA,626,1.153834
"7391","Timor-Leste",2012,70.9,2058.743685,NA,NA,5.983,56.8,NA,626,1.187194
"7392","Timor-Leste",2013,71.4,2168.36303,NA,NA,5.855,54.6,NA,626,1.223665
"7393","Togo",1970,46.568,2090.75646,NA,NA,7.084,225.8,NA,768,2.097273
"7394","Togo",1971,47.175,2188.479397,NA,64.05384916,7.136,220.7,NA,768,2.165335
"7395","Togo",1972,47.777,2212.589098,NA,61.39950836,7.182,215.6,NA,768,2.225052
"7396","Togo",1973,48.371,2074.686096,NA,55.57135384,7.222,210.5,NA,768,2.278418
"7397","Togo",1974,48.958,2113.031538,NA,71.71278563,7.254,205.4,NA,768,2.328971
"7398","Togo",1975,49.537,2052.233372,NA,74.26011618,7.275,200.3,NA,768,2.379649
"7399","Togo",1976,50.112,1995.272327,NA,69.79219374,7.286,195.4,NA,768,2.43012
"7400","Togo",1977,50.683,2055.820768,NA,106.0124547,7.284,190.6,NA,768,2.480291
"7401","Togo",1978,51.246,2212.52083,NA,119.9312084,7.27,186,NA,768,2.533721
"7402","Togo",1979,51.799,2290.123251,NA,76.43255225,7.244,181.5,NA,768,2.594914
"7403","Togo",1980,52.339,2131.914138,NA,62.84828424,7.207,177.2,70.80000305,768,2.666921
"7404","Togo",1981,NA,1940.37526,NA,67.21072982,7.158,173.1,70.80000305,768,2.751151
"7405","Togo",1982,NA,1803.40081,NA,74.09699434,7.099,169.2,70.80000305,768,2.846305
"7406","Togo",1983,NA,1647.088964,NA,67.07843352,7.032,165.4,70.69999695,768,2.949279
"7407","Togo",1984,NA,1637.724897,NA,76.4258922,6.957,162,70.80000305,768,3.055479
"7408","Togo",1985,NA,1655.296126,NA,77.46707265,6.874,158.7,70.80000305,768,3.161327
"7409","Togo",1986,NA,1647.553333,NA,76.70496861,6.781,155.7,70.80000305,768,3.266857
"7410","Togo",1987,NA,1612.439728,NA,80.9180309,6.679,153,70.69999695,768,3.372562
"7411","Togo",1988,NA,1625.68577,NA,81.01004441,6.569,150.6,70.80000305,768,3.475964
"7412","Togo",1989,NA,1627.32918,NA,86.02951274,6.452,148.4,70.69999695,768,3.574135
"7413","Togo",1990,58.6,1556.018621,NA,90.5586173,6.331,146.4,70.59999847,768,3.665509
"7414","Togo",1991,58.6,1493.696274,49.59999847,84.36830262,6.206,144.5,70.5,768,3.74775
"7415","Togo",1992,58.8,1387.242351,49.09999847,93.34153668,6.081,142.6,70.30000305,768,3.822591
"7416","Togo",1993,58.7,1166.439006,48,69.07664127,5.957,140.7,70,768,3.89751
"7417","Togo",1994,58.8,1361.342431,48.79999924,77.00620904,5.837,138.7,70.09999847,768,3.982804
"7418","Togo",1995,58.9,1376.2043,48.90000153,99.42824093,5.725,136.4,70,768,4.085492
"7419","Togo",1996,59.1,1440.191056,49.09999847,103.13792,5.62,133.8,70,768,4.208738
"7420","Togo",1997,59.2,1317.481839,49.70000076,105.2329878,5.524,130.9,70,768,4.349349
"7421","Togo",1998,59.2,1251.262703,49.29999924,106.6935601,5.437,128,69.80000305,768,4.500173
"7422","Togo",1999,59.1,1251.6022,49.20000076,114.1115729,5.359,124.9,69.69999695,768,4.650754
"7423","Togo",2000,59,1194.185571,48.90000153,96.4077724,5.288,121.8,69.5,768,4.793504
"7424","Togo",2001,58.9,1168.980018,48.70000076,100.3560537,5.224,118.6,69.40000153,768,4.926142
"7425","Togo",2002,58.8,1188.633877,48.70000076,97.58622426,5.166,115.7,69.30000305,768,5.050919
"7426","Togo",2003,58.8,1216.822492,48.59999847,104.3933435,5.111,112.6,69.30000305,768,5.170252
"7427","Togo",2004,58.9,1211.599022,48.70000076,108.746981,5.059,109.8,69.19999695,768,5.288273
"7428","Togo",2005,59,1191.02051,48.70000076,110.8260439,5.009,107,69.09999847,768,5.408044
"7429","Togo",2006,59.4,1208.70533,48.59999847,109.922096,4.962,104.2,69,768,5.529908
"7430","Togo",2007,59.7,1205.88174,48.40000153,103.8594942,4.918,101.4,68.90000153,768,5.652811
"7431","Togo",2008,60,1204.108942,NA,NA,4.876,98.5,NA,768,5.776837
"7432","Togo",2009,60.5,1219.974504,NA,NA,4.835,95.6,NA,768,5.901859
"7433","Togo",2010,61,1241.169561,NA,NA,4.792,92.9,NA,768,6.027798
"7434","Togo",2011,61.7,1273.291755,NA,NA,4.746,90.2,NA,768,6.154813
"7435","Togo",2012,62.4,1313.930546,NA,NA,4.695,87.5,NA,768,6.283092
"7436","Togo",2013,63,1352.243882,NA,NA,4.639,84.7,NA,768,6.41256
"7437","Trinidad and Tobago",1970,65.081,10578.52982,NA,NA,3.554,51.8,NA,780,0.967658
"7438","Trinidad and Tobago",1971,65.228,10613.95662,NA,1036.216336,3.484,50.7,NA,780,0.977679
"7439","Trinidad and Tobago",1972,65.407,11071.27644,NA,1145.815914,3.432,49.6,NA,780,0.985548
"7440","Trinidad and Tobago",1973,65.61,11144.61425,NA,1124.574341,3.389,48.5,NA,780,0.992348
"7441","Trinidad and Tobago",1974,65.833,11616.61229,NA,1155.406137,3.349,47.3,NA,780,0.99965
"7442","Trinidad and Tobago",1975,66.067,11699.80734,NA,1133.97404,3.313,46,NA,780,1.008617
"7443","Trinidad and Tobago",1976,66.3,12636.10933,NA,1263.582784,3.287,44.8,NA,780,1.019403
"7444","Trinidad and Tobago",1977,66.519,13212.09594,NA,1398.403665,3.273,43.4,NA,780,1.031694
"7445","Trinidad and Tobago",1978,66.714,14523.7228,NA,1477.076849,3.271,42.1,NA,780,1.0456
"7446","Trinidad and Tobago",1979,66.882,14948.16206,NA,1734.943635,3.278,40.8,NA,780,1.06114
"7447","Trinidad and Tobago",1980,67.022,15886.32799,NA,1875.043766,3.284,39.5,60.20000076,780,1.0782
"7448","Trinidad and Tobago",1981,NA,16416.00092,NA,2073.352791,3.281,38.3,60.40000153,780,1.097067
"7449","Trinidad and Tobago",1982,NA,15252.51725,NA,2405.832538,3.261,37.1,60.70000076,780,1.117461
"7450","Trinidad and Tobago",1983,NA,13849.01624,NA,2551.215318,3.218,36,60.40000153,780,1.138006
"7451","Trinidad and Tobago",1984,NA,14463.36203,NA,2601.018776,3.151,35,60.29999924,780,1.156858
"7452","Trinidad and Tobago",1985,NA,13681.67082,NA,2581.697532,3.06,34,60.20000076,780,1.172735
"7453","Trinidad and Tobago",1986,NA,13075.92803,NA,2779.436393,2.949,33.1,59.59999847,780,1.185012
"7454","Trinidad and Tobago",1987,NA,12357.51546,NA,2912.378487,2.827,32.4,57.20000076,780,1.194138
"7455","Trinidad and Tobago",1988,NA,11807.19968,NA,2620.156197,2.7,31.7,56.70000076,780,1.201224
"7456","Trinidad and Tobago",1989,NA,11692.18707,NA,2518.076012,2.574,31.1,55.5,780,1.207942
"7457","Trinidad and Tobago",1990,69.6,11897.51177,NA,2682.698477,2.453,30.6,57,780,1.215494
"7458","Trinidad and Tobago",1991,69.7,12374.2917,34.29999924,2648.16986,2.339,30.1,55.20000076,780,1.224233
"7459","Trinidad and Tobago",1992,69.6,12328.06774,33.59999847,2846.092804,2.231,29.7,57,780,1.233753
"7460","Trinidad and Tobago",1993,69.5,12276.45648,33.5,2814.185035,2.131,29.4,58.20000076,780,1.24359
"7461","Trinidad and Tobago",1994,69.4,12887.96512,34.90000153,2888.069896,2.04,29.2,59.40000153,780,1.253
"7462","Trinidad and Tobago",1995,69.5,13499.10496,36.20000076,3101.192748,1.961,29,60.29999924,780,1.261443
"7463","Trinidad and Tobago",1996,69.6,14132.11124,37.70000076,3251.044013,1.896,28.9,61.20000076,780,1.268851
"7464","Trinidad and Tobago",1997,69.6,14705.68043,38.5,3638.521207,1.843,28.9,61.5,780,1.27546
"7465","Trinidad and Tobago",1998,69.6,15503.93777,38.90000153,3763.037169,1.801,28.8,61.59999847,780,1.281396
"7466","Trinidad and Tobago",1999,69.4,16645.02803,39.79999924,3810.145788,1.772,28.7,61.59999847,780,1.286871
"7467","Trinidad and Tobago",2000,69.4,17556.19669,40.29999924,3990.599221,1.753,28.6,61.5,780,1.292058
"7468","Trinidad and Tobago",2001,69.5,18432.60805,41.20000076,4099.510589,1.744,28.5,61.5,780,1.296962
"7469","Trinidad and Tobago",2002,69.7,19167.98667,41.70000076,4082.261961,1.744,28.2,61.59999847,780,1.301576
"7470","Trinidad and Tobago",2003,70,21793.58169,43.29999924,4770.739671,1.749,27.8,62.79999924,780,1.306065
"7471","Trinidad and Tobago",2004,70.4,23379.30936,46.59999847,4697.844587,1.758,27.4,64,780,1.310622
"7472","Trinidad and Tobago",2005,70.9,25676.39787,48.5,5142.131475,1.769,26.8,65.09999847,780,1.315386
"7473","Trinidad and Tobago",2006,71.2,28990.48769,53.20000076,4991.261839,1.779,26.2,65.90000153,780,1.320418
"7474","Trinidad and Tobago",2007,71.3,30246.54742,50.5,5736.466062,1.788,25.5,65.80000305,780,1.325672
"7475","Trinidad and Tobago",2008,71.3,31143.00998,NA,5708.538652,1.796,24.8,NA,780,1.33104
